Vehicle.Trip.TripId,Vehicle.Trip.RouteId,Vehicle.Timestamp,Vehicle.Vehicle.Id,Vehicle.Position.Latitude,Vehicle.Position.Longitude,Vehicle.Position.Bearing,Vehicle.Position.Speed,Vehicle.occupancy_status,percentage_completed,true_time_left
1091990.0,2439_259,1621382497,11954_174248961_2439_259_1,-33.777046,151.11879,217.0,8.3,1,0.009624025444022829,1352
1091195.0,2439_259,1621382893,11954_173547899_2439_259_1,-33.79256,151.15941,282.0,14.0,1,0.7450003716764817,989
1091731.0,2439_259,1621382893,11954_173547853_2439_259_1,-33.79256,151.15941,282.0,14.0,1,0.7450003716764817,2590
1091990.0,2439_259,1621382906,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.7,1,0.23110632919901095,943
1091195.0,2439_259,1621382886,11954_173547899_2439_259_1,-33.79267,151.16037,276.0,15.0,1,0.7551773253000007,996
1091731.0,2439_259,1621382886,11954_173547853_2439_259_1,-33.79267,151.16037,276.0,15.0,1,0.7551773253000007,2597
1091990.0,2439_259,1621382882,11954_174248961_2439_259_1,-33.779102,151.13326,126.0,0.0,1,0.22246379755002896,967
1091195.0,2439_259,1621382910,11954_173547899_2439_259_1,-33.792515,151.1579,258.0,0.1,1,0.7287966895447022,972
1091731.0,2439_259,1621382910,11954_173547853_2439_259_1,-33.792515,151.1579,258.0,0.1,1,0.7287966895447022,2573
1091990.0,2439_259,1621382922,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.0,1,0.23110632919901095,927
1091195.0,2439_259,1621382879,11954_173547899_2439_259_1,-33.79264,151.16148,263.0,14.8,1,0.7667749327626435,1003
1091731.0,2439_259,1621382879,11954_173547853_2439_259_1,-33.79264,151.16148,263.0,14.8,1,0.7667749327626435,2604
1091990.0,2439_259,1621382867,11954_174248961_2439_259_1,-33.778763,151.13283,131.0,11.4,1,0.21669923794761314,982
1091195.0,2439_259,1621382612,11954_173547899_2439_259_1,-33.797306,151.17923,250.0,9.1,1,0.9828014220538696,1270
1091195.0,2439_259,1621382623,11954_173547899_2439_259_1,-33.797493,151.1786,250.0,1.2,1,0.9740427681950572,1259
1091731.0,2439_259,1621382623,11954_173547853_2439_259_1,-33.797493,151.1786,250.0,1.2,1,0.9740427681950572,2860
1091990.0,2439_259,1621382628,11954_174248961_2439_259_1,-33.77904,151.12032,128.0,9.0,1,0.045632826240195316,1221
1091195.0,2439_259,1621382564,11954_173547899_2439_259_1,-33.796993,151.1803,237.0,6.6,1,1.0035016977954376,1318
1091195.0,2439_259,1621382594,11954_173547899_2439_259_1,-33.79711,151.17998,246.0,0.0,1,1.005167216460922,1288
1091195.0,2439_259,1621382564,11954_173547899_2439_259_1,-33.796993,151.1803,237.0,6.6,1,1.0035016977954376,1318
1091195.0,2439_259,1621382724,11954_173547899_2439_259_1,-33.79566,151.17686,278.0,12.6,1,0.950310418340724,1158
1091731.0,2439_259,1621382724,11954_173547853_2439_259_1,-33.79566,151.17686,278.0,12.6,1,0.950310418340724,2759
1091990.0,2439_259,1621382721,11954_174248961_2439_259_1,-33.778893,151.12526,38.0,9.6,1,0.11350897548184535,1128
1091195.0,2439_259,1621382691,11954_173547899_2439_259_1,-33.796673,151.17793,350.0,0.0,1,0.9637862153694579,1191
1091731.0,2439_259,1621382691,11954_173547853_2439_259_1,-33.796673,151.17793,350.0,0.0,1,0.9637862153694579,2792
1091990.0,2439_259,1621382685,11954_174248961_2439_259_1,-33.779938,151.12425,37.0,9.7,1,0.09821351444574207,1164
1091195.0,2439_259,1621382707,11954_173547899_2439_259_1,-33.796288,151.1779,2.0,3.6,1,0.9621573038371496,1175
1091731.0,2439_259,1621382707,11954_173547853_2439_259_1,-33.796288,151.1779,2.0,3.6,1,0.9621573038371496,2776
1091990.0,2439_259,1621382714,11954_174248961_2439_259_1,-33.779324,151.12483,43.0,6.7,1,0.10709039108030563,1135
1091195.0,2439_259,1621382732,11954_173547899_2439_259_1,-33.795612,151.17569,271.0,13.6,1,0.9380476875745506,1150
1091731.0,2439_259,1621382732,11954_173547853_2439_259_1,-33.795612,151.17569,271.0,13.6,1,0.9380476875745506,2751
1091990.0,2439_259,1621382738,11954_174248961_2439_259_1,-33.778522,151.12556,41.0,0.0,1,0.11850015969522862,1111
1091195.0,2439_259,1621382530,11954_173547899_2439_259_1,-33.796417,151.18044,165.0,0.0,1,0.9974793860317286,1352
1091990.0,2439_259,1621382547,11954_174248961_2439_259_1,-33.777424,151.11844,220.0,0.0,1,0.015046967276006162,1302
1091195.0,2439_259,1621382530,11954_173547899_2439_259_1,-33.796417,151.18044,165.0,0.0,1,0.9974793860317286,1352
1091990.0,2439_259,1621382532,11954_174248961_2439_259_1,-33.777424,151.11844,220.0,0.0,1,0.015046967276006162,1317
1091195.0,2439_259,1621382530,11954_173547899_2439_259_1,-33.796417,151.18044,165.0,0.0,1,0.9974793860317286,1352
1091990.0,2439_259,1621382532,11954_174248961_2439_259_1,-33.777424,151.11844,220.0,0.0,1,0.015046967276006162,1317
1091990.0,2439_259,1621382517,11954_174248961_2439_259_1,-33.777424,151.11844,220.0,0.0,1,0.015046967276006162,1332
1091195.0,2439_259,1621382775,11954_173547899_2439_259_1,-33.796803,151.16946,247.0,12.2,1,0.8710776756344464,1107
1091731.0,2439_259,1621382775,11954_173547853_2439_259_1,-33.796803,151.16946,247.0,12.2,1,0.8710776756344464,2708
1091990.0,2439_259,1621382775,11954_174248961_2439_259_1,-33.77597,151.12823,41.0,9.4,1,0.15747033393716606,1074
1091195.0,2439_259,1621382790,11954_173547899_2439_259_1,-33.79688,151.16908,264.0,0.0,1,0.867037322156699,1092
1091731.0,2439_259,1621382790,11954_173547853_2439_259_1,-33.79688,151.16908,264.0,0.0,1,0.867037322156699,2693
1091990.0,2439_259,1621382790,11954_174248961_2439_259_1,-33.77587,151.12881,126.0,0.0,1,0.16468778365102507,1059
1091195.0,2439_259,1621382766,11954_173547899_2439_259_1,-33.79632,151.17073,246.0,13.6,1,0.8851053924553738,1116
1091731.0,2439_259,1621382766,11954_173547853_2439_259_1,-33.79632,151.17073,246.0,13.6,1,0.8851053924553738,2717
1091990.0,2439_259,1621382756,11954_174248961_2439_259_1,-33.777603,151.12656,41.0,13.1,1,0.13282683800165165,1093
1091195.0,2439_259,1621382807,11954_173547899_2439_259_1,-33.796864,151.16885,268.0,0.1,1,0.8646155696106003,1075
1091731.0,2439_259,1621382807,11954_173547853_2439_259_1,-33.796864,151.16885,268.0,0.1,1,0.8646155696106003,2676
1091990.0,2439_259,1621382805,11954_174248961_2439_259_1,-33.77587,151.12881,126.0,0.0,1,0.16468778365102507,1044
1091195.0,2439_259,1621382753,11954_173547899_2439_259_1,-33.796246,151.17259,274.0,14.5,1,0.9045638929823021,1129
1091731.0,2439_259,1621382753,11954_173547853_2439_259_1,-33.796246,151.17259,274.0,14.5,1,0.9045638929823021,2730
1091990.0,2439_259,1621382756,11954_174248961_2439_259_1,-33.777603,151.12656,41.0,13.1,1,0.13282683800165165,1093
1091195.0,2439_259,1621383080,11954_173547899_2439_259_1,-33.7954,151.14256,288.0,10.0,1,0.5452097515759241,802
1091731.0,2439_259,1621383080,11954_173547853_2439_259_1,-33.7954,151.14256,288.0,10.0,1,0.5452097515759241,2403
1091990.0,2439_259,1621383076,11954_174248961_2439_259_1,-33.783176,151.13062,227.0,9.2,1,0.2832184063232257,773
1091195.0,2439_259,1621383093,11954_173547899_2439_259_1,-33.79508,151.14113,283.0,3.6,1,0.5297785990296868,789
1091731.0,2439_259,1621383093,11954_173547853_2439_259_1,-33.79508,151.14113,283.0,3.6,1,0.5297785990296868,2390
1091990.0,2439_259,1621383092,11954_174248961_2439_259_1,-33.784065,151.12968,219.0,11.4,1,0.2968635797299039,757
1091195.0,2439_259,1621383049,11954_173547899_2439_259_1,-33.795647,151.14363,282.0,14.4,1,0.5567759473989149,833
1091731.0,2439_259,1621383049,11954_173547853_2439_259_1,-33.795647,151.14363,282.0,14.4,1,0.5567759473989149,2434
1091990.0,2439_259,1621383058,11954_174248961_2439_259_1,-33.781937,151.132,221.0,9.0,1,0.2637065354332609,791
1091195.0,2439_259,1621383093,11954_173547899_2439_259_1,-33.79508,151.14113,283.0,3.6,1,0.5297785990296868,789
1091731.0,2439_259,1621383093,11954_173547853_2439_259_1,-33.79508,151.14113,283.0,3.6,1,0.5297785990296868,2390
1091990.0,2439_259,1621383106,11954_174248961_2439_259_1,-33.785393,151.12837,221.0,13.7,1,0.3165452591032264,743
1091195.0,2439_259,1621382836,11954_173547899_2439_259_1,-33.795216,151.16689,342.0,13.4,1,0.8351876129021407,1046
1091731.0,2439_259,1621382836,11954_173547853_2439_259_1,-33.795216,151.16689,342.0,13.4,1,0.8351876129021407,2647
1091990.0,2439_259,1621382831,11954_174248961_2439_259_1,-33.776318,151.12941,128.0,9.2,1,0.17239689174503936,1018
1091195.0,2439_259,1621382849,11954_173547899_2439_259_1,-33.793896,151.1658,309.0,14.0,1,0.816314295640775,1033
1091731.0,2439_259,1621382849,11954_173547853_2439_259_1,-33.793896,151.1658,309.0,14.0,1,0.816314295640775,2634
1091990.0,2439_259,1621382855,11954_174248961_2439_259_1,-33.778076,151.13187,130.0,12.7,1,0.20424800906529678,994
1091195.0,2439_259,1621382849,11954_173547899_2439_259_1,-33.793896,151.1658,309.0,14.0,1,0.816314295640775,1033
1091731.0,2439_259,1621382849,11954_173547853_2439_259_1,-33.793896,151.1658,309.0,14.0,1,0.816314295640775,2634
1091990.0,2439_259,1621382845,11954_174248961_2439_259_1,-33.777325,151.13083,131.0,12.7,1,0.19072450799891483,1004
1091195.0,2439_259,1621382819,11954_173547899_2439_259_1,-33.796825,151.1678,299.0,10.5,1,0.8546843258322483,1063
1091731.0,2439_259,1621382819,11954_173547853_2439_259_1,-33.796825,151.1678,299.0,10.5,1,0.8546843258322483,2664
1091990.0,2439_259,1621382822,11954_174248961_2439_259_1,-33.77594,151.1289,139.0,3.1,1,0.16581889589399537,1027
1091195.0,2439_259,1621383043,11954_173547899_2439_259_1,-33.795876,151.14465,289.0,17.6,1,0.5677937879467817,839
1091731.0,2439_259,1621383043,11954_173547853_2439_259_1,-33.795876,151.14465,289.0,17.6,1,0.5677937879467817,2440
1091990.0,2439_259,1621383043,11954_174248961_2439_259_1,-33.781616,151.13237,221.0,0.0,1,0.2585784188547296,806
1091195.0,2439_259,1621383015,11954_173547899_2439_259_1,-33.795666,151.1493,256.0,17.1,1,0.6182705443576286,867
1091731.0,2439_259,1621383015,11954_173547853_2439_259_1,-33.795666,151.1493,256.0,17.1,1,0.6182705443576286,2468
1091990.0,2439_259,1621383013,11954_174248961_2439_259_1,-33.779804,151.13408,174.0,5.9,1,0.23380129573371403,836
1091195.0,2439_259,1621383001,11954_173547899_2439_259_1,-33.79495,151.1512,204.0,13.9,1,0.6415951294311821,881
1091731.0,2439_259,1621383001,11954_173547853_2439_259_1,-33.79495,151.1512,204.0,13.9,1,0.6415951294311821,2482
1091990.0,2439_259,1621382998,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.0,1,0.23110632919901095,851
1091195.0,2439_259,1621383031,11954_173547899_2439_259_1,-33.796352,151.14667,286.0,14.5,1,0.5896630973628045,851
1091731.0,2439_259,1621383031,11954_173547853_2439_259_1,-33.796352,151.14667,286.0,14.5,1,0.5896630973628045,2452
1091990.0,2439_259,1621383028,11954_174248961_2439_259_1,-33.780888,151.13316,221.0,11.2,1,0.2473583203657228,821
1091195.0,2439_259,1621382925,11954_173547899_2439_259_1,-33.792484,151.15785,258.0,0.0,1,0.7283412870471112,957
1091731.0,2439_259,1621382925,11954_173547853_2439_259_1,-33.792484,151.15785,258.0,0.0,1,0.7283412870471112,2558
1091990.0,2439_259,1621382922,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.0,1,0.23110632919901095,927
1091195.0,2439_259,1621382947,11954_173547899_2439_259_1,-33.792686,151.1568,255.0,10.2,1,0.7170619971303787,935
1091731.0,2439_259,1621382947,11954_173547853_2439_259_1,-33.792686,151.1568,255.0,10.2,1,0.7170619971303787,2536
1091990.0,2439_259,1621382937,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.0,1,0.23110632919901095,912
1091195.0,2439_259,1621382973,11954_173547899_2439_259_1,-33.792248,151.15396,271.0,13.7,1,0.6834394630466086,909
1091731.0,2439_259,1621382973,11954_173547853_2439_259_1,-33.792248,151.15396,271.0,13.7,1,0.6834394630466086,2510
1091990.0,2439_259,1621382967,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.0,1,0.23110632919901095,882
1091195.0,2439_259,1621382958,11954_173547899_2439_259_1,-33.79251,151.15572,330.0,12.3,1,0.7044435784702403,924
1091731.0,2439_259,1621382958,11954_173547853_2439_259_1,-33.79251,151.15572,330.0,12.3,1,0.7044435784702403,2525
1091990.0,2439_259,1621382952,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.0,1,0.23110632919901095,897
1091195.0,2439_259,1621382988,11954_173547899_2439_259_1,-33.7933,151.1521,210.0,15.5,1,0.6614193541043727,894
1091731.0,2439_259,1621382988,11954_173547853_2439_259_1,-33.7933,151.1521,210.0,15.5,1,0.6614193541043727,2495
1091990.0,2439_259,1621382982,11954_174248961_2439_259_1,-33.779602,151.13391,130.0,0.0,1,0.23110632919901095,867
1091195.0,2439_259,1621382660,11954_173547899_2439_259_1,-33.796684,151.17795,350.0,2.1,1,0.9640258651162374,1222
1091731.0,2439_259,1621382660,11954_173547853_2439_259_1,-33.796684,151.17795,350.0,2.1,1,0.9640258651162374,2823
1091990.0,2439_259,1621382670,11954_174248961_2439_259_1,-33.78098,151.12321,57.0,5.5,1,0.08307782336974248,1179
1091195.0,2439_259,1621382645,11954_173547899_2439_259_1,-33.797447,151.17815,338.0,7.0,1,0.9697863250172781,1237
1091731.0,2439_259,1621382645,11954_173547853_2439_259_1,-33.797447,151.17815,338.0,7.0,1,0.9697863250172781,2838
1091990.0,2439_259,1621382655,11954_174248961_2439_259_1,-33.780567,151.12239,132.0,9.5,1,0.0727728031744465,1194
1091195.0,2439_259,1621382681,11954_173547899_2439_259_1,-33.796673,151.17793,350.0,0.0,1,0.9637862153694579,1201
1091731.0,2439_259,1621382681,11954_173547853_2439_259_1,-33.796673,151.17793,350.0,0.0,1,0.9637862153694579,2802
1091990.0,2439_259,1621382683,11954_174248961_2439_259_1,-33.78012,151.12415,39.0,9.7,1,0.0961848941468888,1166
1091195.0,2439_259,1621382638,11954_173547899_2439_259_1,-33.79757,151.17851,251.0,4.6,1,0.9736669188428551,1244
1091731.0,2439_259,1621382638,11954_173547853_2439_259_1,-33.79757,151.17851,251.0,4.6,1,0.9736669188428551,2845
1091990.0,2439_259,1621382639,11954_174248961_2439_259_1,-33.779793,151.1213,139.0,9.0,1,0.058668859053908826,1210
1091195.0,2439_259,1621383379,11954_173547899_2439_259_1,-33.7886,151.12672,312.0,0.0,1,0.3613807614090148,503
1091731.0,2439_259,1621383379,11954_173547853_2439_259_1,-33.7886,151.12672,312.0,0.0,1,0.3613807614090148,2104
1091990.0,2439_259,1621383382,11954_174248961_2439_259_1,-33.795418,151.15096,58.0,12.5,1,0.6361723023822852,467
1091195.0,2439_259,1621383364,11954_173547899_2439_259_1,-33.789,151.12727,313.0,13.2,1,0.36761236639828404,518
1091731.0,2439_259,1621383364,11954_173547853_2439_259_1,-33.789,151.12727,313.0,13.2,1,0.36761236639828404,2119
1091990.0,2439_259,1621383349,11954_174248961_2439_259_1,-33.79613,151.14621,106.0,15.1,1,0.5844689394671009,500
1091195.0,2439_259,1621383364,11954_173547899_2439_259_1,-33.789,151.12727,313.0,13.2,1,0.36761236639828404,518
1091731.0,2439_259,1621383364,11954_173547853_2439_259_1,-33.789,151.12727,313.0,13.2,1,0.36761236639828404,2119
1091990.0,2439_259,1621383365,11954_174248961_2439_259_1,-33.796013,151.14844,66.0,15.1,1,0.6085493554159168,484
1091195.0,2439_259,1621383394,11954_173547899_2439_259_1,-33.78851,151.1266,315.0,6.4,1,0.36011097793566216,488
1091731.0,2439_259,1621383394,11954_173547853_2439_259_1,-33.78851,151.1266,315.0,6.4,1,0.36011097793566216,2089
1091990.0,2439_259,1621383391,11954_174248961_2439_259_1,-33.794514,151.15167,34.0,14.3,1,0.6481510038015429,458
1091195.0,2439_259,1621383440,11954_173547899_2439_259_1,-33.78603,151.12723,43.0,9.7,1,0.32987425443088586,442
1091731.0,2439_259,1621383440,11954_173547853_2439_259_1,-33.78603,151.12723,43.0,9.7,1,0.32987425443088586,2043
1091990.0,2439_259,1621383436,11954_174248961_2439_259_1,-33.792408,151.15585,151.0,2.5,1,0.7046665202585691,413
1091195.0,2439_259,1621383421,11954_173547899_2439_259_1,-33.787525,151.1256,8.0,8.7,1,0.35321095220889814,461
1091731.0,2439_259,1621383421,11954_173547853_2439_259_1,-33.787525,151.1256,8.0,8.7,1,0.35321095220889814,2062
1091990.0,2439_259,1621383421,11954_174248961_2439_259_1,-33.79223,151.15457,78.0,12.4,1,0.6898425124475933,428
1091195.0,2439_259,1621383406,11954_173547899_2439_259_1,-33.78807,151.12604,319.0,0.0,1,0.35528447524063794,476
1091731.0,2439_259,1621383406,11954_173547853_2439_259_1,-33.78807,151.12604,319.0,0.0,1,0.35528447524063794,2077
1091990.0,2439_259,1621383406,11954_174248961_2439_259_1,-33.792866,151.15276,54.0,13.5,1,0.6689767024891817,443
1091195.0,2439_259,1621383455,11954_173547899_2439_259_1,-33.78518,151.12819,41.0,4.6,1,0.31634914388569874,427
1091731.0,2439_259,1621383455,11954_173547853_2439_259_1,-33.78518,151.12819,41.0,4.6,1,0.31634914388569874,2028
1091990.0,2439_259,1621383451,11954_174248961_2439_259_1,-33.79242,151.15587,151.0,0.0,1,0.7049116079763663,398
1091195.0,2439_259,1621383692,11954_173547899_2439_259_1,-33.776047,151.12805,222.0,11.6,1,0.1555418077264737,190
1091731.0,2439_259,1621383692,11954_173547853_2439_259_1,-33.776047,151.12805,222.0,11.6,1,0.1555418077264737,1791
1091990.0,2439_259,1621383691,11954_174248961_2439_259_1,-33.795906,151.17468,68.0,11.5,1,0.926954647629939,158
1091195.0,2439_259,1621383636,11954_173547899_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,246
1091731.0,2439_259,1621383636,11954_173547853_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,1847
1091990.0,2439_259,1621383655,11954_174248961_2439_259_1,-33.796223,151.17108,66.0,0.0,1,0.8889328455586364,194
1091195.0,2439_259,1621383692,11954_173547899_2439_259_1,-33.776047,151.12805,222.0,11.6,1,0.1555418077264737,190
1091731.0,2439_259,1621383692,11954_173547853_2439_259_1,-33.776047,151.12805,222.0,11.6,1,0.1555418077264737,1791
1091990.0,2439_259,1621383701,11954_174248961_2439_259_1,-33.795677,151.17581,93.0,9.2,1,0.9392382250646754,148
1091195.0,2439_259,1621383636,11954_173547899_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,246
1091731.0,2439_259,1621383636,11954_173547853_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,1847
1091990.0,2439_259,1621383674,11954_174248961_2439_259_1,-33.796192,151.17242,93.0,12.9,1,0.9028781137217562,175
1091195.0,2439_259,1621383636,11954_173547899_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,246
1091731.0,2439_259,1621383636,11954_173547853_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,1847
1091990.0,2439_259,1621383639,11954_174248961_2439_259_1,-33.79649,151.17049,66.0,11.5,1,0.882274429931152,210
1091195.0,2439_259,1621383154,11954_173547899_2439_259_1,-33.79403,151.13638,284.0,17.1,1,0.4788613504853954,728
1091731.0,2439_259,1621383154,11954_173547853_2439_259_1,-33.79403,151.13638,284.0,17.1,1,0.4788613504853954,2329
1091990.0,2439_259,1621383160,11954_174248961_2439_259_1,-33.788326,151.1269,137.0,11.6,1,0.35950033254185,689
1091195.0,2439_259,1621383148,11954_173547899_2439_259_1,-33.794292,151.13742,284.0,16.7,1,0.4899164820744409,734
1091731.0,2439_259,1621383148,11954_173547853_2439_259_1,-33.794292,151.13742,284.0,16.7,1,0.4899164820744409,2335
1091990.0,2439_259,1621383134,11954_174248961_2439_259_1,-33.786182,151.12752,222.0,10.3,1,0.328774497709812,715
1091195.0,2439_259,1621383109,11954_173547899_2439_259_1,-33.79507,151.14108,283.0,0.0,1,0.5292411715680283,773
1091731.0,2439_259,1621383109,11954_173547853_2439_259_1,-33.79507,151.14108,283.0,0.0,1,0.5292411715680283,2374
1091990.0,2439_259,1621383121,11954_174248961_2439_259_1,-33.785786,151.128,220.0,0.0,1,0.3222381317355438,728
1091195.0,2439_259,1621383125,11954_173547899_2439_259_1,-33.795033,151.14088,283.0,7.1,1,0.5270962662565755,757
1091731.0,2439_259,1621383125,11954_173547853_2439_259_1,-33.795033,151.14088,283.0,7.1,1,0.5270962662565755,2358
1091990.0,2439_259,1621383134,11954_174248961_2439_259_1,-33.786182,151.12752,222.0,10.3,1,0.328774497709812,715
1091195.0,2439_259,1621383539,11954_173547899_2439_259_1,-33.782524,151.13098,41.0,0.0,1,0.27570899761244083,343
1091731.0,2439_259,1621383539,11954_173547853_2439_259_1,-33.782524,151.13098,41.0,0.0,1,0.27570899761244083,1944
1091990.0,2439_259,1621383542,11954_174248961_2439_259_1,-33.79376,151.16582,125.0,14.7,1,0.8158168986983506,307
1091195.0,2439_259,1621383577,11954_173547899_2439_259_1,-33.782387,151.13112,41.0,6.8,1,0.2736434225042714,305
1091731.0,2439_259,1621383577,11954_173547853_2439_259_1,-33.782387,151.13112,41.0,6.8,1,0.2736434225042714,1906
1091990.0,2439_259,1621383576,11954_174248961_2439_259_1,-33.796085,151.16747,159.0,0.0,1,0.8461711094363842,273
1091195.0,2439_259,1621383554,11954_173547899_2439_259_1,-33.782524,151.13098,41.0,0.0,1,0.27570899761244083,328
1091731.0,2439_259,1621383554,11954_173547853_2439_259_1,-33.782524,151.13098,41.0,0.0,1,0.27570899761244083,1929
1091990.0,2439_259,1621383548,11954_174248961_2439_259_1,-33.79426,151.1665,142.0,13.7,1,0.8246373014303037,301
1091195.0,2439_259,1621383569,11954_173547899_2439_259_1,-33.782524,151.13098,41.0,0.0,1,0.27570899761244083,313
1091731.0,2439_259,1621383569,11954_173547853_2439_259_1,-33.782524,151.13098,41.0,0.0,1,0.27570899761244083,1914
1091990.0,2439_259,1621383560,11954_174248961_2439_259_1,-33.795692,151.16734,165.0,12.3,1,0.8419186113813306,289
1091195.0,2439_259,1621383169,11954_173547899_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,713
1091731.0,2439_259,1621383169,11954_173547853_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,2314
1091990.0,2439_259,1621383169,11954_174248961_2439_259_1,-33.789066,151.12775,136.0,13.3,1,0.37103063818724225,680
1091195.0,2439_259,1621383200,11954_173547899_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,682
1091731.0,2439_259,1621383200,11954_173547853_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,2283
1091990.0,2439_259,1621383207,11954_174248961_2439_259_1,-33.79188,151.13142,132.0,12.6,1,0.4193369908549418,642
1091195.0,2439_259,1621383215,11954_173547899_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,667
1091731.0,2439_259,1621383215,11954_173547853_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,2268
1091990.0,2439_259,1621383207,11954_174248961_2439_259_1,-33.79188,151.13142,132.0,12.6,1,0.4193369908549418,642
1091195.0,2439_259,1621383185,11954_173547899_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,697
1091731.0,2439_259,1621383185,11954_173547853_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,2298
1091990.0,2439_259,1621383190,11954_174248961_2439_259_1,-33.79072,151.12982,132.0,11.6,1,0.3986588223759373,659
1091195.0,2439_259,1621383230,11954_173547899_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,652
1091731.0,2439_259,1621383230,11954_173547853_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,2253
1091990.0,2439_259,1621383223,11954_174248961_2439_259_1,-33.793186,151.13315,131.0,11.4,1,0.4421371751459754,626
1091195.0,2439_259,1621383275,11954_173547899_2439_259_1,-33.79333,151.1329,313.0,13.8,1,0.44118601729582557,607
1091731.0,2439_259,1621383275,11954_173547853_2439_259_1,-33.79333,151.1329,313.0,13.8,1,0.44118601729582557,2208
1091990.0,2439_259,1621383265,11954_174248961_2439_259_1,-33.793953,151.13425,130.0,7.8,1,0.45621651297724847,584
1091195.0,2439_259,1621383245,11954_173547899_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,637
1091731.0,2439_259,1621383245,11954_173547853_2439_259_1,-33.79401,151.1351,258.0,0.0,1,0.4653859158411947,2238
1091990.0,2439_259,1621383239,11954_174248961_2439_259_1,-33.79371,151.1339,129.0,0.8,1,0.4517418577335289,610
1091195.0,2439_259,1621383260,11954_173547899_2439_259_1,-33.79431,151.1344,252.0,7.2,1,0.4598720186286765,622
1091731.0,2439_259,1621383260,11954_173547853_2439_259_1,-33.79431,151.1344,252.0,7.2,1,0.4598720186286765,2223
1091990.0,2439_259,1621383265,11954_174248961_2439_259_1,-33.793953,151.13425,130.0,7.8,1,0.45621651297724847,584
1091195.0,2439_259,1621383592,11954_173547899_2439_259_1,-33.78108,151.13249,41.0,15.1,1,0.2536748792688961,290
1091731.0,2439_259,1621383592,11954_173547853_2439_259_1,-33.78108,151.13249,41.0,15.1,1,0.2536748792688961,1891
1091990.0,2439_259,1621383599,11954_174248961_2439_259_1,-33.79689,151.16875,87.0,11.2,1,0.8635546371867803,250
1091195.0,2439_259,1621383636,11954_173547899_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,246
1091731.0,2439_259,1621383636,11954_173547853_2439_259_1,-33.777645,151.13112,311.0,14.8,1,0.19514854683783078,1847
1091990.0,2439_259,1621383639,11954_174248961_2439_259_1,-33.79649,151.17049,66.0,11.5,1,0.882274429931152,210
1091195.0,2439_259,1621383603,11954_173547899_2439_259_1,-33.779907,151.13371,41.0,9.9,1,0.23595319968397768,279
1091731.0,2439_259,1621383603,11954_173547853_2439_259_1,-33.779907,151.13371,41.0,9.9,1,0.23595319968397768,1880
1091990.0,2439_259,1621383599,11954_174248961_2439_259_1,-33.79689,151.16875,87.0,11.2,1,0.8635546371867803,250
1091195.0,2439_259,1621383620,11954_173547899_2439_259_1,-33.779037,151.13303,312.0,12.6,1,0.22008244853422668,262
1091731.0,2439_259,1621383620,11954_173547853_2439_259_1,-33.779037,151.13303,312.0,12.6,1,0.22008244853422668,1863
1091990.0,2439_259,1621383614,11954_174248961_2439_259_1,-33.79686,151.16933,84.0,0.0,1,0.8696788709808858,235
1091195.0,2439_259,1621383306,11954_173547899_2439_259_1,-33.791855,151.131,313.0,0.0,1,0.4159327161279093,576
1091731.0,2439_259,1621383306,11954_173547853_2439_259_1,-33.791855,151.131,313.0,0.0,1,0.4159327161279093,2177
1091990.0,2439_259,1621383318,11954_174248961_2439_259_1,-33.794975,151.14133,104.0,15.7,1,0.5317118915555198,531
1091195.0,2439_259,1621383306,11954_173547899_2439_259_1,-33.791855,151.131,313.0,0.0,1,0.4159327161279093,576
1091731.0,2439_259,1621383306,11954_173547853_2439_259_1,-33.791855,151.131,313.0,0.0,1,0.4159327161279093,2177
1091990.0,2439_259,1621383295,11954_174248961_2439_259_1,-33.79413,151.13733,105.0,13.1,1,0.4888859669049665,554
